country,state,county,name,lat,lng
DE,Hesse,Landkreis Offenbach,Neu-Isenburg,50.04832,8.69406
DE,Bavaria,Landkreis Main-Spessart,Neuhütten,50.0,9.41667
DE,Rhineland-Palatinate,Rhein-Pfalz-Kreis,Neuhofen,49.42778,8.42472
DE,Bavaria,Landkreis Neustadt an der Aisch-Bad Windsheim,Neuhof an der Zenn,49.4569,10.64548
DE,Hesse,Landkreis Fulda,Neuhof,50.45313,9.6175
DE,Thuringia,Landkreis Sonneberg,Neuhaus-Schierschnitz,50.31237,11.24019
DE,Baden-Württemberg,Landkreis Esslingen,Neuhausen auf den Fildern,48.68333,9.28333
DE,Saxony,Mittelsachsen,Neuhausen,50.67647,13.4675
DE,Baden-Württemberg,Enzkreis,Neuhausen,48.7926,8.77649
DE,Baden-Württemberg,Landkreis Konstanz,Neuhausen,47.83754,8.77449
DE,Rhineland-Palatinate,Westerwaldkreis,Neuhäusel,50.3836,7.7096
DE,Bavaria,Nürnberger Land,Neuhaus an der Pegnitz,49.62799,11.55066
DE,Lower Saxony,Landkreis Cuxhaven,Neuhaus an der Oste,53.79919,9.0321
DE,Thuringia,Landkreis Sonneberg,Neuhaus am Rennweg,50.51006,11.13787
DE,Bavaria,Landkreis Passau,Neuhaus am Inn,48.46086,13.42083
DE,Thuringia,Ilm-Kreis,Neuhaus,50.68333,10.93333
DE,Lower Saxony,Landkreis Wittmund,Neuharlingersiel,53.69993,7.70288
DE,Brandenburg,Märkisch-Oderland,Neuhardenberg,52.59601,14.23768
DE,Hamburg,,Neugraben-Fischbek,53.46579,9.84344
DE,Saxony,Görlitz,Neugersdorf,50.97729,14.60881
DE,Bavaria,Landkreis Landshut,Neufraunhofen,48.4,12.21667
DE,Baden-Württemberg,Landkreis Biberach,Neufra,48.1288,9.47554
DE,Baden-Württemberg,Landkreis Esslingen,Neuffen,48.5546,9.3755
DE,Bavaria,Landkreis Freising,Neufahrn bei Freising,48.31588,11.66316
DE,Bavaria,Landkreis Mühldorf am Inn,Neufahrn,48.25587,12.44078
DE,Rhineland-Palatinate,Landkreis Bernkastel-Wittlich,Neuerburg,50.00102,6.94828
DE,Hesse,Schwalm-Eder-Kreis,Neuental,51.0,9.21667
DE,Baden-Württemberg,Hohenlohekreis,Neuenstein,49.2049,9.58
DE,Baden-Württemberg,Landkreis Heilbronn,Neuenstadt am Kocher,49.23498,9.33215
DE,Saxony,Vogtlandkreis,Neuensalz,50.5,12.21667
DE,North Rhine-Westphalia,Märkischer Kreis,Neuenrade,51.28278,7.7825
DE,Bavaria,Landkreis Kulmbach,Neuenmarkt,50.09193,11.58033
DE,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,Neuenkirchen,53.59729,13.36942
DE,Niedersachsen,Landkreis Osterholz,Neuenkirchen,53.23072,8.52338
DE,Lower Saxony,Heidekreis,Neuenkirchen,53.03259,9.70642
DE,Lower Saxony,Landkreis Diepholz,Neuenkirchen,52.77629,8.75044
DE,Lower Saxony,Vechta district,Neuenkirchen,52.51037,8.06371
DE,North Rhine-Westphalia,Kreis Steinfurt,Neuenkirchen,52.24472,7.37183
DE,Lower Saxony,Landkreis Osnabrück,Neuenkirchen,52.13778,8.38835
DE,Niedersachsen,Landkreis Grafschaft Bentheim,Neuenhaus,52.49734,6.96664
DE,Brandenburg,Märkisch-Oderland,Neuenhagen,52.52985,13.68914
DE,Hamburg,,Neuenfelde,53.51829,9.79828
DE,Bavaria,Ansbach (district),Neuendettelsau,49.28333,10.78333
DE,Baden-Württemberg,Enzkreis,Neuenbürg,48.84516,8.59574
DE,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Neuenburg am Rhein,47.81431,7.56005
DE,Nordrhein-Westfalen,,Neue Kolonie Westhausen,51.55,7.36667
DE,Bavaria,Landkreis Kulmbach,Neudrossenfeld,50.01667,11.5
DE,Schleswig-Holstein,Rendsburg-Eckernförde,Neudorf-Bornstein,54.43333,9.95
DE,Thuringia,Landkreis Gotha,Neudietendorf,50.9125,10.91346
DE,Baden-Württemberg,Landkreis Heilbronn,Neudenau,49.29181,9.26975
DE,Lower Saxony,Lüchow-Dannenberg,Neu Darchau,53.22901,10.88529
DE,Bavaria,Landkreis Neuburg-Schrobenhausen,Neuburg an der Donau,48.73218,11.18709
DE,Mecklenburg-Vorpommern,Ludwigslust-Parchim,Neuburg,53.40677,11.91742
DE,Rhineland-Palatinate,Landkreis Germersheim,Neuburg,48.98933,8.24715
DE,Bavaria,Landkreis Passau,Neuburg,48.50654,13.44718
DE,Bavaria,Landkreis Oberallgäu,Neuburg,47.77056,10.35563
DE,Baden-Württemberg,Landkreis Calw,Neubulach,48.66092,8.69611
DE,Mecklenburg-Vorpommern,Landkreis Rostock,Schliemannstadt Neubukow,54.03227,11.67331
DE,Bavaria,Landkreis Würzburg,Neubrunn,49.73088,9.67161
DE,Lower Saxony,Landkreis Peine,Neubrück,52.37088,10.41761
DE,North Rhine-Westphalia,Rhein-Kreis Neuss,Neubrück,51.13434,6.63857
DE,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,Neubrandenburg,53.55735,13.26105
DE,Lower Saxony,Landkreis Emsland,Neubörger,52.95815,7.44839
DE,Bavaria,Landkreis München,Neubiberg,48.0771,11.65812
DE,Bavaria,Landkreis Rosenheim,Neubeuern,47.77368,12.14002
DE,Schleswig-Holstein,Schleswig-Flensburg,Neuberend,54.55034,9.52797
DE,Hesse,Hochtaunuskreis,Neu-Anspach,50.31667,8.5
DE,Bavaria,Landkreis Tirschenreuth,Bad Neualbenreuth,49.98037,12.44373
DE,Saxony,Vogtlandkreis,Netzschkau,50.61411,12.24382
DE,North Rhine-Westphalia,Kreis Viersen,Nettetal,51.31667,6.28333
DE,North Rhine-Westphalia,Kreis Euskirchen,Nettersheim,50.49372,6.62896
DE,Nordrhein-Westfalen,,Nette,51.56079,7.38975
DE,North Rhine-Westphalia,Kreis Siegen-Wittgenstein,Netphen,50.91667,8.1
DE,Bavaria,Landkreis Ostallgäu,Nesselwang,47.62342,10.50243
DE,Saxony,Bautzen,Neschwitz,51.27056,14.329
DE,Bavaria,Landkreis Neu-Ulm,Nersingen,48.42829,10.12356
DE,Baden-Württemberg,Ostalbkreis,Neresheim,48.75511,10.33041
DE,Saxony,Landkreis Leipzig,Nerchau,51.27094,12.78912
DE,Hesse,Landkreis Hersfeld-Rotenburg,Nentershausen,51.01667,9.93333
DE,Rhineland-Palatinate,Westerwaldkreis,Nentershausen,50.41667,7.93333
DE,Bavaria,Weißenburg-Gunzenhausen,Nennslingen,49.04709,11.13052
DE,Brandenburg,Havelland,Nennhausen,52.60351,12.50522
DE,Baden-Württemberg,Alb-Donau-Kreis,Nellingen,48.54196,9.79053
DE,Saxony-Anhalt,Landkreis Harz,Neinstedt,51.7495,11.08721
DE,Baden-Württemberg,Landkreis Esslingen,Neidlingen,48.57865,9.56454
DE,Baden-Württemberg,Rhein-Neckar-Kreis,Neidenstein,49.31667,8.88472
DE,Baden-Württemberg,Landkreis Tübingen,Nehren,48.43097,9.0699
DE,Nordrhein-Westfalen,Hochsauerlandkreis,Neheim,51.45047,7.97026
DE,Schleswig-Holstein,Kreis Segeberg,Negernbötel,53.98348,10.24889
DE,Nordrhein-Westfalen,Kreis Viersen,Neersen,51.25372,6.47747
DE,Baden-Württemberg,Neckar-Odenwald-Kreis,Neckarzimmern,49.31917,9.13278
DE,Baden-Württemberg,Landkreis Heilbronn,Neckarwestheim,49.04694,9.19
DE,Baden-Württemberg,Landkreis Esslingen,Neckartenzlingen,48.58981,9.23478
DE,Baden-Württemberg,Landkreis Esslingen,Neckartailfingen,48.61172,9.26371
DE,Baden-Württemberg,Landkreis Heilbronn,Neckarsulm,49.18912,9.22527
DE,Hesse,Kreis Bergstraße,Neckarsteinach,49.40735,8.84342
DE,Baden-Württemberg,Neckar-Odenwald-Kreis,Neckargerach,49.4,9.06667
DE,Baden-Württemberg,Rhein-Neckar-Kreis,Neckargemünd,49.38899,8.7959
DE,Baden-Württemberg,Rhein-Neckar-Kreis,Neckarbischofsheim,49.29625,8.9638
DE,Saxony-Anhalt,Burgenlandkreis,Nebra,51.2881,11.57749
DE,Saxony,Bautzen,Nebelschütz,51.26227,14.15849
DE,Saxony,Meißen,Nauwalde,51.41837,13.40974
DE,Rhineland-Palatinate,Landkreis Altenkirchen,Nauroth,50.69927,7.87543
DE,Rhineland-Palatinate,Westerwaldkreis,Nauort,50.46667,7.63333
DE,Saxony,Landkreis Leipzig,Naunhof,51.2777,12.58827
DE,Saxony,Nordsachsen,Naundorf,51.25718,13.1081
DE,Hesse,Landkreis Kassel,Naumburg,51.24816,9.16569
DE,Saxony-Anhalt,Burgenlandkreis,Naumburg,51.14987,11.80979
DE,Hessen,Kreis Groß-Gerau,Nauheim,49.95083,8.46333
DE,Saxony-Anhalt,Saalekreis,Nauendorf,51.60178,11.88525
DE,Brandenburg,Havelland,Nauen,52.60701,12.87374
DE,Baden-Württemberg,Landkreis Heidenheim,Nattheim,48.69963,10.24209
DE,Rhineland-Palatinate,Rhein-Lahn-Kreis,Nastätten,50.19883,7.85892
DE,Rhineland-Palatinate,Rhein-Lahn-Kreis,Nassau,50.31453,7.80025
DE,Saxony,Landkreis Leipzig,Narsdorf,51.01667,12.71667
DE,Rhineland-Palatinate,Landkreis Kaiserslautern,Nanzdietschweiler,49.45,7.45
DE,Bavaria,Landkreis Freising,Nandlstadt,48.53644,11.8073
DE,Saarland,Landkreis St. Wendel,Namborn,49.52166,7.1407
DE,Saarland,Landkreis Saarlouis,Nalbach,49.38333,6.78333
DE,Bavaria,Landkreis Hof,Naila,50.33034,11.70463
DE,Lower Saxony,Lüneburg,Nahrendorf,53.17389,10.81381
DE,Schleswig-Holstein,Kreis Segeberg,Nahe,53.79364,10.13565
DE,Baden-Württemberg,Landkreis Calw,Nagold,48.5498,8.72366
DE,Bavaria,Landkreis Wunsiedel im Fichtelgebirge,Nagel,49.98333,11.91667
DE,Rhineland-Palatinate,Landkreis Mainz-Bingen,Nackenheim,49.91528,8.33889
DE,Saxony-Anhalt,Salzlandkreis,Nachterstedt,51.80081,11.33489
DE,North Rhine-Westphalia,Märkischer Kreis,Nachrodt-Wiblingwerde,51.31667,7.61667
DE,Bavaria,Landkreis Schwandorf,Nabburg,49.45347,12.17996
DE,Saxony,Vogtlandkreis,Mylau,50.61861,12.26535
DE,Saxony,Landkreis Leipzig,Mutzschen,51.26159,12.89125
DE,Rhineland-Palatinate,Rhein-Pfalz-Kreis,Mutterstadt,49.44139,8.35611
DE,Baden-Württemberg,Ostalbkreis,Mutlangen,48.82588,9.79714
DE,Saxony-Anhalt,Burgenlandkreis,Muschwitz,51.19296,12.12065
DE,Rhineland-Palatinate,Westerwaldkreis,Müschenbach,50.68333,7.78333
DE,Baden-Württemberg,Rems-Murr-Kreis,Murrhardt,48.98191,9.57047
DE,Baden-Württemberg,Landkreis Ludwigsburg,Murr,48.96207,9.25924
DE,Bavaria,Landkreis Garmisch-Partenkirchen,Murnau am Staffelsee,47.68085,11.20125
DE,Baden-Württemberg,Landkreis Waldshut,Murg,47.55492,8.02182
DE,Hesse,Wetteraukreis,Münzenberg,50.45346,8.7743
DE,Rhineland-Palatinate,Landkreis Mainz-Bingen,Münster-Sarmsheim,49.94341,7.89426
DE,Rhineland-Palatinate,Landkreis Mayen-Koblenz,Münstermaifeld,50.24638,7.36208
DE,Bavaria,Landkreis Günzburg,Münsterhausen,48.30973,10.455
DE,Schleswig-Holstein,Steinburg,Münsterdorf,53.90232,9.54123
DE,Niedersachsen,Heidekreis,Munster,52.98538,10.08993
DE,North Rhine-Westphalia,,Münster,51.96236,7.62571
DE,Hesse,Landkreis Darmstadt-Dieburg,Münster,49.92278,8.86778
DE,Bavaria,Augsburg (district),Münster,48.22904,10.63623
DE,Baden-Württemberg,Landkreis Reutlingen,Münsingen,48.41126,9.49704
DE,Bavaria,Landkreis Bad Tölz-Wolfratshausen,Münsing,47.9,11.36667
DE,Bavaria,Landkreis Donau-Ries,Munningen,48.91667,10.6
DE,Bavaria,Landkreis Bad Kissingen,Münnerstadt,50.24636,10.20187
DE,Schleswig-Holstein,Kreis Schleswig-Flensburg,Munkbrarup,54.80273,9.56503
DE,Baden-Württemberg,Alb-Donau-Kreis,Munderkingen,48.23568,9.64398
DE,Lower Saxony,Landkreis Göttingen,Hannoversch Münden,51.41505,9.65046
DE,Baden-Württemberg,Landkreis Ludwigsburg,Mundelsheim,49.00083,9.20778
DE,Rhineland-Palatinate,Südwestpfalz,Münchweiler an der Rodalb,49.21798,7.70295
DE,Rhineland-Palatinate,Donnersbergkreis,Münchweiler an der Alsenz,49.55,7.88333
DE,Bavaria,Landkreis Neustadt an der Aisch-Bad Windsheim,Münchsteinach,49.63937,10.59502
DE,Bavaria,Landkreis Pfaffenhofen an der Ilm,Münchsmünster,48.76667,11.68333
DE,Hesse,Landkreis Marburg-Biedenkopf,Münchhausen,50.96081,8.71837
DE,Thuringia,Greiz,Münchenbernsdorf,50.82114,11.93226
DE,Bavaria,,Munich,48.13743,11.57549
DE,Brandenburg,Märkisch-Oderland,Müncheberg,52.50704,14.13716
DE,Bavaria,Landkreis Hof,Münchberg,50.18952,11.78823
DE,Saxony,Zwickau,Mülsen,50.75,12.56667
DE,Brandenburg,Oder-Spree,Müllrose,52.24736,14.41794
DE,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Müllheim,47.8082,7.63035
DE,North Rhine-Westphalia,,Mülheim,51.43218,6.87967
DE,Baden-Württemberg,Hohenlohekreis,Mulfingen,49.34028,9.80083
DE,Saxony-Anhalt,Anhalt-Bitterfeld,Muldenstein,51.67192,12.34548
DE,Saxony,Mittelsachsen,Mulda,50.80789,13.41477
DE,Saxony,Vogtlandkreis,Mühltroff,50.53919,11.92828
DE,Mecklenburg-Vorpommern,Landkreis Rostock,Mühl Rosin,53.76383,12.21388
DE,Baden-Württemberg,Landkreis Konstanz,Mühlingen,47.91667,9.01667
DE,Baden-Württemberg,Landkreis Rottweil,Mühlheim am Bach,48.37863,8.69735
DE,Hesse,Landkreis Offenbach,Mühlheim am Main,50.11667,8.83333
DE,Baden-Württemberg,Stuttgart,Stuttgart Mühlhausen,48.84232,9.23028
DE,Thuringia,Unstrut-Hainich-Kreis,Mühlhausen,51.20896,10.45275
DE,Bavaria,Landkreis Erlangen-Höchstadt,Mühlhausen,49.75443,10.77563
DE,Baden-Württemberg,Rhein-Neckar-Kreis,Mühlhausen,49.24861,8.72667
DE,Baden-Württemberg,Landkreis Göppingen,Mühlhausen,48.57661,9.65733
DE,Mecklenburg-Vorpommern,Nordwestmecklenburg,Mühlen Eichsen,53.75775,11.25006
DE,Baden-Württemberg,Ortenaukreis,Mühlenbach,48.25,8.11667
DE,Bavaria,Landkreis Mühldorf am Inn,Mühldorf,48.2467,12.52155
DE,Brandenburg,Elbe-Elster,Mühlberg,51.43453,13.22177
DE,Saxony,Mittelsachsen,Mühlau,50.9,12.76667
DE,Baden-Württemberg,Enzkreis,Mühlacker,48.94754,8.83675
DE,Baden-Württemberg,Landkreis Rastatt,Muggensturm,48.86667,8.28333
DE,,,Müggelheim,52.41137,13.66403
DE,Saxony,Nordsachsen,Mügeln,51.23619,13.04567
DE,Rhineland-Palatinate,Landkreis Altenkirchen,Mudersbach,50.82515,7.94347
DE,Lower Saxony,Gifhorn,Müden,52.52771,10.36011
DE,Baden-Württemberg,Neckar-Odenwald-Kreis,Mudau,49.53444,9.20444
DE,Saxony,Görlitz,Mücka,51.31667,14.7
DE,Saxony-Anhalt,Saalekreis,Mücheln,51.29688,11.80759
DE,North Rhine-Westphalia,Rhein-Sieg-Kreis,Much,50.90383,7.40306
DE,Baden-Württemberg,Landkreis Böblingen,Mötzingen,48.5332,8.77447
DE,Bavaria,Landkreis Regensburg,Mötzing,48.8935,12.37361
DE,Bavaria,Landkreis Donau-Ries,Möttingen,48.80924,10.59022
DE,Bavaria,Landkreis Bad Kissingen,Motten,50.39561,9.77251
DE,Baden-Württemberg,Landkreis Tübingen,Mössingen,48.40567,9.05419
DE,Saxony-Anhalt,Jerichower Land,Möser,52.21397,11.79279
DE,Baden-Württemberg,Neckar-Odenwald-Kreis,Mosbach,49.35357,9.15106
DE,Schleswig-Holstein,Northern Friesland,Morsum,54.86989,8.43939
DE,Lower Saxony,Landkreis Verden,Morsum,52.95347,9.07962
DE,North Rhine-Westphalia,Oberbergischer Kreis,Morsbach,50.86665,7.72787
DE,Hesse,Kreis Bergstraße,Mörlenbach,49.59917,8.73472
DE,Saxony,Meißen,Moritzburg,51.15922,13.68021
DE,Lower Saxony,Landkreis Northeim,Moringen,51.69915,9.87107
DE,Rhineland-Palatinate,Landkreis Bernkastel-Wittlich,Morbach,49.80772,7.12714
DE,Bavaria,Landkreis Dingolfing-Landau,Moosthenning,48.67659,12.49737
DE,Bavaria,Landkreis Erding,Moosinning,48.27708,11.84446
DE,Bavaria,Landkreis Freising,Moosburg,48.47089,11.93811
DE,Bavaria,Landkreis Neustadt an der Waldnaab,Moosbach,49.58909,12.41036
DE,Bavaria,Landkreis Ebersberg,Moosach,48.03213,11.8751
DE,Baden-Württemberg,Landkreis Konstanz,Moos,47.72439,8.93479
DE,Schleswig-Holstein,Kreis Pinneberg,Moorrege,53.66774,9.66205
DE,Hamburg,,Moorfleet,53.50156,10.07996
DE,Bavaria,Landkreis Fürstenfeldbruck,Moorenweis,48.15561,11.07851
DE,Niedersachsen,Landkreis Aurich,Moordorf,53.47349,7.3998
DE,Rhineland-Palatinate,Landkreis Bad Kreuznach,Monzingen,49.79763,7.59284
DE,Rhineland-Palatinate,Landkreis Bernkastel-Wittlich,Monzelfeld,49.89237,7.07318
DE,Rhineland-Palatinate,Westerwaldkreis,Montabaur,50.43588,7.8232
DE,Rhineland-Palatinate,Landkreis Alzey-Worms,Monsheim,49.63722,8.21194
DE,Baden-Württemberg,Enzkreis,Mönsheim,48.86667,8.86667
DE,North Rhine-Westphalia,Städteregion Aachen,Monschau,50.55462,6.24001
DE,Schleswig-Holstein,Plön,Mönkeberg,54.34873,10.19517
DE,North Rhine-Westphalia,Kreis Mettmann,Monheim am Rhein,51.09162,6.89217
DE,Bavaria,Landkreis Donau-Ries,Monheim,48.84389,10.85834
DE,Baden-Württemberg,Schwarzwald-Baar-Kreis,Mönchweiler,48.1004,8.42219
DE,Bavaria,Ansbach (district),Mönchsroth,49.01851,10.35856
DE,Bavaria,Landkreis Donau-Ries,Mönchsdeggingen,48.77605,10.58043
DE,Mecklenburg-Vorpommern,Landkreis Rostock,Mönchhagen,54.15146,12.2167
DE,Thuringia,Landkreis Weimarer Land,Mönchenholzhausen,50.96667,11.15
DE,North Rhine-Westphalia,,Mönchengladbach,51.18539,6.44172
DE,Bavaria,Landkreis Miltenberg,Mönchberg,49.79326,9.26858
DE,Baden-Württemberg,Landkreis Calw,Monakam,48.78947,8.75026
DE,Rhineland-Palatinate,Landkreis Mainz-Bingen,Mommenheim,49.88028,8.265
DE,Bavaria,Landkreis Miltenberg,Mömlingen,49.85972,9.08333
DE,Bavaria,Landkreis Aschaffenburg,Mömbris,50.06921,9.16371
DE,Thuringia,Landkreis Gotha,Molschleben,51.0,10.78333
DE,Schleswig-Holstein,Herzogtum Lauenburg,Mölln,53.62072,10.68748
DE,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,Möllenhagen,53.52388,12.92868
DE,Schleswig-Holstein,Rendsburg-Eckernförde,Molfsee,54.26374,10.06564
DE,Lower Saxony,Cloppenburg district,Molbergen,52.85805,7.92548
DE,Lower Saxony,Harburg,Moisburg,53.4062,9.6988
DE,Bavaria,Landkreis Erlangen-Höchstadt,Möhrendorf,49.63333,11.0
DE,Thuringia,Greiz,Mohlsdorf,50.66974,12.26519
DE,Saxony-Anhalt,Wittenberg,Möhlau,51.73126,12.35282
DE,Baden-Württemberg,Landkreis Ludwigsburg,Möglingen,48.88741,9.12694
DE,Baden-Württemberg,Ostalbkreis,Mögglingen,48.8232,9.9625
DE,Rhineland-Palatinate,Westerwaldkreis,Mogendorf,50.49444,7.75972
DE,North Rhine-Westphalia,Kreis Wesel,Moers,51.45342,6.6326
DE,Bavaria,Landkreis Dillingen an der Donau,Mödingen,48.64327,10.43173
DE,Saxony,Nordsachsen,Mockrehna,51.50757,12.81418
DE,Baden-Württemberg,Landkreis Heilbronn,Möckmühl,49.3249,9.35837
DE,Saxony-Anhalt,Jerichower Land,Möckern,52.14099,11.95203
DE,Saxony,Mittelsachsen,Mochau,51.13333,13.18333
DE,,,Moabit,52.52635,13.33903
DE,Brandenburg,Oder-Spree,Mixdorf,52.2,14.4
DE,Bavaria,Landkreis Kronach,Mitwitz,50.25111,11.20818
DE,Saxony,Mittelsachsen,Mittweida,50.98622,12.97537
DE,Bavaria,Landkreis Tirschenreuth,Mitterteich,49.95141,12.24206
DE,Bavaria,Landkreis Rottal-Inn,Mitterskirchen,48.35,12.73333
DE,Bavaria,Landkreis Straubing-Bogen,Mitterfels,48.97633,12.67848
DE,Brandenburg,Dahme-Spreewald,Mittenwalde,52.26007,13.53945
DE,Bavaria,Landkreis Garmisch-Partenkirchen,Mittenwald,47.4422,11.26187
DE,Hesse,Lahn-Dill-Kreis,Mittenaar,50.7,8.38333
DE,Bavaria,Landkreis Fürstenfeldbruck,Mittelstetten,48.25,11.1
DE,Baden-Württemberg,Rems-Murr-Kreis,Mittelschöntal,48.94615,9.3952
DE,Baden-Württemberg,Neckar-Odenwald-Kreis,Mittelschefflenz,49.4016,9.27987
DE,Bavaria,Augsburg (district),Mittelneufnach,48.17642,10.59754
DE,Rhineland-Palatinate,Landkreis Altenkirchen,Mittelhof,50.77517,7.80466
DE,Saxony,Görlitz,Mittelherwigsdorf,50.91667,14.76667
DE,Hesse,Main-Kinzig-Kreis,Mittel-Gründau,50.2292,9.11041
DE,Bavaria,Ansbach (district),Mitteleschenbach,49.21186,10.79784
DE,Baden-Württemberg,Landkreis Biberach,Mittelbiberach,48.08333,9.75
DE,Lower Saxony,Landkreis Aurich,Mittegroßefehn,53.39049,7.56052
DE,Bavaria,Landkreis Bayreuth,Mistelgau,49.9126,11.46586
DE,Niedersachsen,Region Hannover,Misburg,52.39006,9.85199
DE,Mecklenburg-Vorpommern,Ludwigslust-Parchim,Mirow,53.50433,11.50162
DE,Bavaria,Landkreis Regensburg,Mintraching,48.95357,12.24209
DE,Rhineland-Palatinate,Landkreis Germersheim,Minfeld,49.07167,8.14528
DE,North Rhine-Westphalia,Kreis Minden-Lübbecke,Minden,52.28953,8.91455
DE,Bavaria,Landkreis Unterallgäu,Mindelheim,48.04578,10.49222
DE,Thuringia,Landkreis Hildburghausen,Milz,50.3776,10.53757
DE,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,Groß Miltzow,53.53561,13.59432
DE,Bavaria,Landkreis Miltenberg,Miltenberg,49.70452,9.26725
DE,Bavaria,Landkreis Cham,Miltach,49.16196,12.76843
DE,North Rhine-Westphalia,,Milse,52.05988,8.61671
DE,Brandenburg,Uckermark,Milmersdorf,53.11185,13.6415
DE,Schleswig-Holstein,Northern Friesland,Mildstedt,54.46395,9.09861
DE,Saxony,Erzgebirgskreis,Mildenau,50.58689,13.07263
DE,Thuringia,Wartburgkreis,Mihla,51.07617,10.33175
DE,Baden-Württemberg,Landkreis Biberach,Mietingen,48.18333,9.9
DE,Saxony-Anhalt,Altmarkkreis Salzwedel,Mieste,52.48226,11.2064
DE,Bavaria,Landkreis Miesbach,Miesbach,47.78903,11.83382
DE,Schleswig-Holstein,Rendsburg-Eckernförde,Mielkendorf,54.28337,10.04111
DE,Rhineland-Palatinate,Rhein-Lahn-Kreis,Miehlen,50.22574,7.83196
DE,Lower Saxony,Landkreis Cuxhaven,Midlum,53.73135,8.61695
DE,Saxony,,Mickten,51.08271,13.70871
DE,Bavaria,Augsburg (district),Mickhausen,48.24171,10.64026
DE,Brandenburg,Potsdam-Mittelmark,Michendorf,52.31352,13.02996
DE,Hesse,Odenwaldkreis,Michelstadt,49.67569,9.00373
DE,Bavaria,Landkreis Cham,Michelsneukirchen,49.12291,12.55284
DE,Baden-Württemberg,Landkreis Schwäbisch Hall,Michelfeld,49.0975,9.67861
DE,Baden-Württemberg,Landkreis Schwäbisch Hall,Michelbach an der Bilz,49.07028,9.7625
DE,Hessen,Rheingau-Taunus-Kreis,Michelbach,50.22817,8.05861
DE,Bavaria,Landkreis Lichtenfels,Michelau,50.16233,11.11207
DE,Bavaria,Landkreis Schweinfurt,Michelau,49.90556,10.43064
DE,Brandenburg,Uckermark,Meyenburg,53.04524,14.23691
DE,Thuringia,Altenburger Land,Meuselwitz,51.04315,12.29935
DE,Thuringia,Landkreis Saalfeld-Rudolstadt,Meuselbach,50.57152,11.09143
DE,Rhineland-Palatinate,Westerwaldkreis,Meudt,50.49889,7.895
DE,Baden-Württemberg,Landkreis Reutlingen,Metzingen,48.53695,9.2833
DE,North Rhine-Westphalia,Kreis Mettmann,Mettmann,51.2504,6.97536
DE,Saarland,Landkreis Merzig-Wadern,Mettlach,49.49489,6.58562
DE,North Rhine-Westphalia,Kreis Steinfurt,Mettingen,52.31667,7.78333
DE,Rhineland-Palatinate,Landkreis Alzey-Worms,Mettenheim,49.74,8.32583
DE,Bavaria,Landkreis Mühldorf am Inn,Mettenheim,48.26667,12.46667
DE,Rhineland-Palatinate,Eifelkreis Bitburg-Prüm,Mettendorf,49.94784,6.33003
DE,Bavaria,Landkreis Deggendorf,Metten,48.85512,12.91554
DE,North Rhine-Westphalia,Kreis Steinfurt,Metelen,52.14434,7.2127
DE,Baden-Württemberg,Zollernalbkreis,Meßstetten,48.18317,8.96565
DE,Baden-Württemberg,Landkreis Sigmaringen,Meßkirch,47.99457,9.11479
DE,Niedersachsen,Landkreis Emsland,Messingen,52.46618,7.45916
DE,Hesse,Landkreis Darmstadt-Dieburg,Messel,49.93833,8.74056
DE,Mecklenburg-Vorpommern,Vorpommern-Greifswald,Mesekenhagen,54.14846,13.31843
DE,North Rhine-Westphalia,Hochsauerlandkreis,Meschede,51.3502,8.28332
DE,Saarland,Landkreis Merzig-Wadern,Merzig,49.44331,6.63874
DE,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Merzhausen,47.96667,7.83333
DE,Niedersachsen,Landkreis Osnabrück,Merzen,52.4773,7.83284
DE,Rhineland-Palatinate,Südwestpfalz,Merzalben,49.24467,7.73077
DE,Rhineland-Palatinate,Landkreis Bad Kreuznach,Merxheim,49.79297,7.5601
DE,Rhineland-Palatinate,Landkreis Mayen-Koblenz,Mertloch,50.26948,7.30814
DE,Bavaria,Landkreis Donau-Ries,Mertingen,48.65695,10.80557
DE,Rhineland-Palatinate,Landkreis Trier-Saarburg,Mertesdorf,49.77212,6.7329
DE,Saxony-Anhalt,Saalekreis,Merseburg,51.35478,11.98923
DE,Baden-Württemberg,Alb-Donau-Kreis,Merklingen,48.51135,9.75496
DE,Bavaria,Ansbach (district),Merkendorf,49.20361,10.70416
DE,Hesse,Lahn-Dill-Kreis,Merkenbach,50.65626,8.29513
DE,Bavaria,Landkreis Aichach-Friedberg,Mering,48.2656,10.98461
DE,Hesse,Landkreis Limburg-Weilburg,Merenberg,50.50707,8.19194
DE,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Merdingen,48.01667,7.68333
DE,Saarland,Landkreis Neunkirchen,Merchweiler,49.35,7.05
DE,Bavaria,Landkreis Aichach-Friedberg,Merching,48.24594,10.9853
